id,elo_overall,match_number
lucas lopasso-br-90,1449,0
henry atseye-ni-89,1449,0
arata onozawa-ja-88,1449,0
tobias summerer-ge-83,1449,0
edualdo bonet de gispert-sp-88,1449,0
vasilis ventouris-gr-91,1449,0
vitaliy kachanovskiy-ru-91,1449,0
nicolaas scholtz-so-91,1449,0
alexander sarkissian-un-90,1449,0
yordan kanev-bu-84,1449,0
hsien yin peng-ch-89,1449,0
prajnesh gunneswaran-in-89,1449,0
jake eames-au-91,1449,0
lorenzo di giovanni-it-87,1449,0
bence gyula toth-hu-89,1449,0
jagdish tanwar-in-74,1448,0
mikhail balmashev-ru-90,1448,0
jarryd maher-au-89,1448,0
filip spasojevic-se-87,1448,0
george morgan-gr-93,1448,0
derek schwandt-un-82,1448,0
andre straka-ge-89,1448,0
fabio colangelo-it-81,1448,0
hiromasa oku-ja-89,1448,0
bruno hamann-ar-91,1448,0
andriej kapas-po-89,1448,0
gabriel pimentel-br-88,1448,0
david veliz lepe-ch-85,1448,0
asim shafik-pa-75,1448,0
juan carlos ramirez-pa-88,1448,0
matias alejandro hatem-ar-92,1448,0
ralph grambow-ge-79,1448,0
chris priddle-gr-88,1447,0
dmitri marfinsky-ru-89,1447,0
jose antonio fuentes tevar-sp-90,1447,0
dalibar ptak-cz-82,1447,0
daniel pfeiffer-ge-89,1447,0
akito higa-ja-82,1447,0
austin karosi-un-90,1447,0
denis yevseyev-ka-93,1447,0
tuna altuna-tu-89,1447,0
sergio monges-pe-92,1447,0
alec witmeur-be-89,1447,0
thomas knights-gr-90,1447,0
marcus daniell-ne-89,1447,0
araik arutunyan-ru-92,1447,0
sebastian ionescu-ro-92,1447,0
peter steinberger-ge-85,1447,0
sonchat ratiwatana-th-82,1447,0
aaron dujovne-ch-90,1447,0
duilio beretta-pe-92,1447,0
chris letcher-au-85,1447,0
jean zietsman-ge-87,1446,0
arthur mattos-br-90,1446,0
ilia starkov-ru-90,1446,0
chung su chen-ch-91,1446,0
martin trueva-po-91,1446,0
michel alexandre rioux-ca-89,1446,0
ouassel hared-al-73,1446,0
gonzalo garzon-ch-92,1446,0
dariusz lipka-po-87,1446,0
sandro ehrat-sw-91,1446,0
frank burkholder-pa-89,1446,0
sekou bangoura-un-91,1446,0
niall fitzgerald-ir-90,1446,0
michael ray pallares gonzalez-do-80,1446,0
artem baradach-be-89,1446,0
lukas jastraunig-au-89,1446,0
robert makzoume-sy-83,1446,0
james marsalek-gr-92,1446,0
davide melchiorre-it-91,1446,0
rumen gospodinov-bu-88,1445,0
andrew mawire-zi-83,1445,0
fumiaki kita-ja-89,1445,0
mariano benedicti-ar-88,1445,0
jalil khan-pa-82,1445,0
daniel chu-ca-85,1445,0
tadayuki longhi-ja-90,1445,0
rasmus norby-de-82,1445,0
constantin belot-fr-91,1445,0
strahinja bobusic-au-85,1445,0
richard waite-ge-90,1445,0
murilo martiniano-br-92,1445,0
idio escobar-br-91,1445,0
robert dee-gr-87,1445,0
ash misquith-ca-84,1445,0
marek mrozek-po-88,1445,0
daniel sotomarino-pe-89,1445,0
adrian daniel simon-ro-86,1445,0
mehdi benhammou-mo-88,1445,0
jose manuel garcia rodriguez-sp-81,1444,0
morten ritslaid-es-89,1444,0
sudanwa sitaram-in-91,1444,0
micke kontinen-fi-92,1444,0
marvin barker-ne-91,1444,0
kelsey stevenson-ca-90,1444,0
jakub lustyk-cz-88,1444,0
marko djokovic-se-91,1444,0
andrej kurtis-sl-87,1444,0
andrei savulescu-ro-91,1444,0
patrik brydolf-sw-91,1444,0
arnaud agniel-fr-82,1444,0
antonio martin velez-sp-88,1444,0
ricardo urzua rivera-ch-89,1444,0
takashi yoshii-ja-88,1444,0
evthimios karaliolios-ne-89,1444,0
cesar escobar serrano-el-91,1444,0
jordi samper montana-sp-90,1444,0
valentin florez-ar-91,1444,0
artur chernov-ru-88,1444,0
navid johannigmann-ge-90,1444,0
sasa stojisavljevic-se-87,1443,0
george barth-un-69,1443,0
tak khunn wang-fr-91,1443,0
eduardo bencke-br-92,1443,0
david barclay-au-90,1443,0
hiroyasu sato-ja-72,1443,0
matias silva-pe-84,1443,0
nicola ghedin-it-88,1443,0
maverick banes-au-92,1443,0
juan carlos rebaza lozano-pe-86,1443,0
daniel omana-ve-85,1443,0
sebastian lopez-co-92,1443,0
tim hewitt-gr-89,1443,0
takahiro terachi-ja-79,1443,0
timothy bradshaw-gr-85,1443,0
egor kovalev-ru-91,1443,0
rodrigo gomez saigos-ar-89,1443,0
mahmoud ezz-eg-87,1442,0
facundo mena-ar-92,1442,0
grant ive-so-91,1442,0
stefan perez senent-sp-90,1442,0
oliver borsos-hu-90,1442,0
jakhongir khaydarov-uz-90,1442,0
lazar magdincev-no-80,1442,0
nicolas pastor-ar-91,1442,0
jesus bandres-ve-91,1442,0
roberto ortega olmedo-sp-91,1442,0
sahr timothy kpulun-si-83,1442,0
norbert gombos-sl-90,1442,0
richard hampel-cz-90,1442,0
nikola dimitrov-bu-90,1442,0
matias omar tello-ar-87,1442,0
sho aida-ja-88,1442,0
philip barlow-gr-88,1442,0
aleksandr agafonov-uk-86,1442,0
franco echenique-ar-92,1442,0
maciej rajski-po-91,1441,0
markus berg-sw-85,1441,0
tuomo ojala-fi-82,1441,0
christopher price-ch-91,1441,0
finn tearney-ne-90,1441,0
cosmin georgescu-ro-89,1441,0
vladimir zinyakov-ru-90,1441,0
alexandru grigorita-ro-91,1441,0
barkin yalcinkale-tu-91,1441,0
georgi jordanov-bu-90,1441,0
adrian marin dancescu-ro-89,1441,0
ankit sachdeva-in-90,1441,0
shahin khaledan-ir-90,1441,0
chin yu huang-ch-87,1441,0
eoin heavey-ir-86,1441,0
guillem collado castells-sp-88,1441,0
david to-au-83,1441,0
alexander hillbricht-ge-80,1441,0
manolis glezos-gr-90,1441,0
sydney jim-un-83,1441,0
alexey nesterov-ka-94,1441,0
orlando superlano-ve-88,1440,0
viju george jr-un-88,1440,0
dennis nevolo-un-89,1440,0
tulio davila-gu-88,1440,0
alessandro bega-it-91,1440,0
pascal brunner-au-89,1440,0
jan marek-cz-87,1440,0
david uquillas-ec-92,1440,0
juan manuel agasarkissian-ar-87,1440,0
james duckworth-au-92,1440,0
gabriel alejandro hidalgo-ar-90,1440,0
emiliano garcia blanksman-ar-87,1440,0
jeffrey mira svensson-sw-91,1439,0
emilio rodriguez-sp-89,1439,0
marco mokrzycki-ge-88,1439,0
yu jr wang-ch-81,1439,0
victor costa valente-br-90,1439,0
andres herrera-co-91,1439,0
slah mbarek-tu-89,1439,0
yannick maden-ge-89,1439,0
pierre hugues herbert-fr-91,1439,0
vladislav dubinsky-ru-92,1439,0
leonardo lapentti-ec-90,1438,0
uriel oquendo-co-89,1438,0
nicolas salama-pa-91,1438,0
kiril tcherveniachki-ne-85,1438,0
jose benitez-pa-90,1438,0
satoshi yoshino-ja-79,1438,0
tadej turk-sl-87,1438,0
federico raffaelli-it-84,1438,0
nicolo marchioretto-it-86,1438,0
jean claude gasigwa-rw-83,1438,0
mauricio garcia-bo-90,1438,0
tomohiro shinokawa-ja-88,1438,0
matteo marfia-it-87,1438,0
timothy neilly-ba-87,1438,0
mithun murali-in-82,1438,0
peerakit siributwong-th-90,1438,0
wesley koolhof-ne-89,1438,0
francesc montanes roca-sp-90,1438,0
israel vior diaz-sp-79,1438,0
jonathon cooper-au-91,1438,0
nicolas pizzi-ar-89,1438,0
logan mackenzie-ne-90,1437,0
yury vaschenko-ru-91,1437,0
carlos gonzalez de cueto-sp-88,1437,0
francesco garzelli-it-91,1437,0
alex bothe-au-89,1437,0
matias sborowitz-ch-93,1437,0
akre francis koffi-iv-88,1437,0
leon ojalvo-un-85,1437,0
vedran siljegovic-cr-88,1437,0
samuel sanchez rello-me-90,1437,0
antoine feret-fr-90,1437,0
yash rawal-ke-90,1437,0
weerapat doakmaiklee-th-87,1437,0
matteo mauri-it-85,1437,0
takahiro ittogi-ja-88,1437,0
krishik divakar-in-91,1437,0
jose gerardo meza-me-91,1437,0
oscar podlewski-gr-88,1437,0
lorenzo papasidero-it-90,1436,0
adam hubble-au-86,1436,0
erkin aliyev-az-90,1436,0
vyacheslav lytvynenko-uk-90,1436,0
ciprian alexandru porumb-ro-93,1436,0
daniel geib-au-90,1436,0
kirill sirin-ru-90,1436,0
david klier-ge-87,1436,0
cristian rodriguez-co-90,1436,0
wan gao-ch-87,1436,0
jakub cymorek-cz-90,1436,0
sergey strelkov-ru-91,1436,0
sho katayama-ja-89,1436,0
dragos cristian mirtea-ro-89,1435,0
dinmukhammed yessenkulov-ka-93,1435,0
leonel vivas-ve-89,1435,0
chris harfield-gr-84,1435,0
cory phillips-au-88,1435,0
juan carlos saez-ch-91,1435,0
tibor simic-cr-88,1435,0
tzu yang lin-ch-84,1435,0
sardor pulatov-uz-87,1435,0
matthias dorfler-ge-88,1435,0
rynat khusainov-ka-88,1435,0
george coupland-gr-89,1435,0
maksim tikhomirov-un-90,1435,0
emil alikhanbekov-az-87,1435,0
constantin cristian tanase-ro-89,1435,0
stefan hardy-un-87,1435,0
alejandro garcia ferrero-sp-91,1435,0
alejandro vargas-ve-90,1434,0
juan beaus barquin-sp-86,1434,0
francisco chaves-br-82,1434,0
thibault venturino-fr-89,1434,0
nick cavaday-gr-86,1434,0
rodolfo bustamante-br-89,1434,0
nick van rosberg-ne-87,1434,0
andre baran-br-91,1434,0
yannick fattebert-sw-83,1434,0
xavier audouy-fr-75,1434,0
rihards emulins-la-87,1434,0
ryota hisamatsu-ja-81,1434,0
jan satral-cz-90,1433,0
david costa soria-sp-89,1433,0
deni zmak-cr-89,1433,0
evan king-un-92,1433,0
michal franek-cz-88,1433,0
ivan galic-au-87,1433,0
sadio doumbia-fr-90,1433,0
mark mccook-au-85,1433,0
alexey iremashvili-ru-90,1433,0
oscar rodriguez sanchez-co-84,1433,0
marcus weiglhofer-au-87,1433,0
nodar itonishvili-ge-84,1433,0
thiago gomes de almeida pfrimer-br-91,1433,0
tristan farron mahon-ir-87,1433,0
adrian vodislav-ro-90,1432,0
lawal shehu-ni-85,1432,0
whit livingston-un-83,1432,0
tyler kelly-un-85,1432,0
victor gonzalez-me-91,1432,0
vignesh peranamallur-in-87,1432,0
dong whee choi-so-86,1432,0
anis ghorbel-tu-89,1432,0
valentin palas-ro-87,1432,0
enrico iannuzzi-it-83,1432,0
marco aurelio sanchez-me-85,1432,0
edward corrie-gr-88,1432,0
ayrton wibowo-in-88,1432,0
hassan al mousa-ku-90,1432,0
wojciech starakiewicz-po-88,1431,0
lukas weinhandl-au-88,1431,0
andrea fava-it-83,1431,0
andrew roberts-au-85,1431,0
issa cuma-bu-87,1431,0
goncalo pereira-po-84,1431,0
khachatur khachatryan-ar-91,1431,0
igor bujdo-po-91,1431,0
zachary van min-au-88,1431,0
claudio romano-ve-90,1431,0
ezequiel krivulin-ar-87,1431,0
stefan dmitrovic-ca-89,1430,0
marco speronello-it-91,1430,0
stefan radu leonte-ro-88,1430,0
christopher rungkat-in-90,1430,0
paris gemouchidis-gr-88,1430,0
augustine nwokedi-ni-84,1430,0
christoph lessiak-au-86,1430,0
marco di vuolo-it-83,1430,0
jan tavcar-sl-90,1430,0
rafael martinez-ve-91,1430,0
william boe wiegaard-un-83,1430,0
sergey shipilov-uz-93,1430,0
diego matos-br-88,1430,0
aleksey bessonov-be-88,1430,0
lorenzo cannella-it-91,1429,0
sanchai ratiwatana-th-82,1429,0
bui tri nguyen-vi-89,1429,0
paul bishop-gr-85,1429,0
geoff gehrke-un-79,1429,0
raymond sarmiento-un-92,1429,0
brendan moore-au-85,1429,0
edward allinson-gr-87,1429,0
rafal gozdur-po-91,1429,0
omar erramy-mo-88,1429,0
jim thomas-un-74,1429,0
aleksandar maric-bo-84,1429,0
andres garriga rivero-ve-89,1429,0
tetsuya chaen-ja-73,1429,0
adrian forberg skogeng-no-90,1428,0
zoran golubovic-sl-88,1428,0
mauricio astorga-me-91,1428,0
yann dupuy-fr-78,1428,0
stephane piro-fr-89,1428,0
gilad berman-is-90,1428,0
konstantinos mikos-gr-92,1428,0
pedro feitosa-br-88,1428,0
serizhan yessenbekov-ka-92,1428,0
roberto lau-ch-89,1428,0
llaurentiu ady gavrila-ro-91,1428,0
jacopo marchegiani-it-86,1428,0
mehdi jdi-mo-88,1428,0
jimy szymanski-ve-75,1428,0
dmitri perevoshchikov-ru-90,1428,0
mohammed al nabhani-om-85,1428,0
jae won choi-so-89,1428,0
radames ries-ve-84,1428,0
jean francois merven-ma,1428,0
heinrich heyl-so-83,1428,0
eddy chala-al-85,1427,0
joao oliveira-br-90,1427,0
niall angus-gr-90,1427,0
david nord-sw-87,1427,0
justin kronauge-un-87,1427,0
dmytro kamynin-uk-89,1427,0
mario eckardt-ge-82,1427,0
nicolas rosenzweig-fr-86,1427,0
erik crepaldi-it-90,1427,0
nicolas grammare-fr-82,1427,0
adam fass-un-85,1427,0
danail tarpov-bu-88,1426,0
andre pinheiro-br-88,1426,0
paolo beninca-it-86,1426,0
issam jellali-tu-81,1426,0
romain sichez-fr-90,1426,0
roman kelecic-cr-86,1426,0
kirati siributwong-th-87,1426,0
patrick ganet-au-83,1426,0
luis ignacio morales-ch-91,1426,0
matthew short-gr-90,1426,0
mateusz skorek-po-87,1426,0
yao lun chang-ch-85,1426,0
laurentiu erlic-ro-86,1426,0
brad pomeroy-un-84,1426,0
daouda ndiaye-se-78,1426,0
ivan nedelko-ru-86,1426,0
holger zuehlsdorff pavlovic-ge-79,1426,0
oliver evans-gr-90,1425,0
yassine el ghazi-mo-89,1425,0
mohamed nazim saber-mo-87,1425,0
marin franjicevic-cr-90,1425,0
khalid al nabhani-om-82,1425,0
lazare kukhalashvili-ge-91,1425,0
rok bonin-sl-90,1425,0
marko krickovic-ge-92,1425,0
cezar sincan johansson-no-87,1425,0
ajai selvaraj-in-86,1425,0
krisjanis stabins-la-89,1424,0
renato silveira-br-79,1424,0
sunu wahyu trijati-in-87,1424,0
jan serdakowski-po-88,1424,0
gilad ben zvi-is-90,1424,0
cesar bracho-pa-89,1424,0
borja malo-ch-87,1424,0
pongsiri niroj-th-82,1423,0
maxime bonami-fr-83,1423,0
elbert sie-in-87,1423,0
yaraslau shyla-be-93,1423,0
pablo lijo santos-sp-91,1423,0
thomas cristian hodel-ro-88,1423,0
shivang mishra-in-83,1423,0
baptiste bayet-fr-84,1422,0
yannick thomet-sw-88,1422,0
daniele piludu-it-90,1422,0
n sriram balaji-in-90,1422,0
aidynbek rakhishev-ka-91,1422,0
walid jallali-tu-78,1422,0
matt simpson-ne-84,1422,0
felipe ribeiro frattini-br-91,1422,0
jaime pulgar garcia-sp-89,1421,0
bogdan buneci-ro-85,1421,0
ivan milivojevic-se-86,1421,0
chris wettengel-un-82,1421,0
aaron leeder chard-au-91,1421,0
ariel behar-ur-89,1421,0
tinashe chikanda-zi-89,1421,0
nuri ersin tarim-tu-90,1420,0
vitali reshetnikov-ru-88,1420,0
yasir khan-pa-89,1420,0
omar hedayet-eg-85,1420,0
dekel valtzer-is-84,1420,0
olivier nkunda-rw-85,1420,0
jarmere jenkins-un-90,1420,0
younes ben abderrahman-be-90,1420,0
kevin botti-fr-89,1420,0
tyler hochwalt-un-89,1419,0
ilia shatskiy-ru-91,1419,0
giacomo oradini-it-90,1419,0
john hoyes-un-84,1419,0
antoine tassart-fr-85,1419,0
marko sabolcki-sl-84,1419,0
mark verryth-au-91,1419,0
victor kozin-ru-88,1419,0
andrei gratian onciu-ro-87,1419,0
florin nedelcu-ro-80,1419,0
remko de rijke-ne-86,1419,0
dominik schulz-ge-92,1418,0
riccardo marcon-it-84,1418,0
juan sebastian gomez-co-92,1418,0
soren goritzka-ge-90,1418,0
hassan murisho-bu-91,1418,0
dong kyu lee-so-87,1418,0
fredrik ask-no-90,1418,0
dino salopek-cr-88,1418,0
nikos spyrou-gr-88,1418,0
daniel coronado-br-92,1418,0
burnham arlidge-gr-88,1418,0
yuki matsuo-ja-90,1418,0
andres ceppo-ar-91,1418,0
jiri krkoska-cz-84,1418,0
katsushi fukuda-ja-76,1417,0
jack carpenter-gr-92,1417,0
marc auradou-fr-84,1417,0
sami reinwein-ge-92,1417,0
albano olivetti-fr-91,1417,0
vincent stouff-fr-86,1417,0
manuel mazzella-it-91,1417,0
chandril sood-in-91,1417,0
ervand gasparyan-ru-87,1417,0
david bidmeade-au-84,1417,0
radim urbanek-cz-91,1417,0
andre sa-br-77,1417,0
noam yitzhaki-is-88,1417,0
sami beceren-tu-87,1417,0
zeyad montasser-eg-90,1417,0
saar steele-is-84,1416,0
juan pedro torres-pe-89,1416,0
roberto quiroz-ec-92,1416,0
rouzbeh kamran-ir-83,1416,0
jean michel durango-ec-88,1416,0
jakub piter-po-88,1416,0
steven kane-un-82,1416,0
kosuke naruse-ja-85,1416,0
alexander gigitashvili-ru-89,1416,0
artem pudovkin-ru-89,1416,0
james ludlow-un-85,1416,0
akash wagh-in-90,1415,0
sergei pershin-ru-90,1415,0
karim mohamed maamoun-eg-91,1415,0
rodrigo rappaccioli-el-90,1415,0
mauricio alvarez guzman-ch-87,1415,0
jesper brunstrom-sw-87,1414,0
victor maynard-br-90,1414,0
santiago penades sanz-sp-87,1414,0
cesare casali-br-91,1414,0
artem strunnikov-ru-89,1414,0
cristian paiz-gu-81,1414,0
marcio torres-br-81,1414,0
javier lopez parra-sp-89,1414,0
frederico marques-po-86,1413,0
maniel bains-gr-89,1413,0
sven lalic-bo-91,1413,0
mikk irdoja-es-87,1413,0
vedran begovic-bo-89,1413,0
kacper owsian-po-86,1413,0
charalampos kapogiannis-gr-90,1413,0
nikola cacic-se-90,1413,0
valerio carrese-it-84,1413,0
seung jae lee-so-85,1413,0
arsen asanov-uz-86,1412,0
yevgeny perepelov-un-87,1412,0
hicham khaddari-mo-91,1412,0
emanuele molina-it-91,1412,0
alex bartlett-un-87,1412,0
yew ming si-ma-79,1412,0
gregory howe-gr-71,1412,0
destiny ford da silva-ni-82,1412,0
zhuo qing zhou-ch-89,1412,0
juan manuel romanazzi-ar-88,1412,0
aleksandar cvetkov-se-85,1412,0
bruno semenzato-br-92,1411,0
erick bermudez-ve-91,1411,0
andre vidaller-br-91,1411,0
jordan cox-un-92,1411,0
ciaran moore-so-80,1411,0
richard johnson-un-86,1410,0
acyr bringel figueiredo-br-91,1410,0
tinotenda chanakira-zi-88,1410,0
patrick linke-au-84,1410,0
genia gamazov-is-91,1410,0
alex blumenberg-br-92,1410,0
ashot gevorgyan-ar-89,1410,0
bjorn propst-au-87,1410,0
james obrien-au-89,1409,0
joan benaiges blasco-sp-92,1409,0
caio silva-br-91,1409,0
pavel katliarov-be-88,1409,0
omid souri-ir-86,1409,0
javier munoz-ch-91,1409,0
mohsen hossein zade-ir-90,1408,0
jair assuncao-br-90,1408,0
shogafur shofayziev-uz-91,1408,0
kiarash souri-ir-93,1408,0
patrick frandji-un-88,1408,0
alexander bokov-ru-90,1407,0
pedro scocuglia-br-91,1407,0
antoine hamard-fr-81,1407,0
wilson leite-br-91,1407,0
adem ozmeral-tu-89,1407,0
santiago villegas-co-89,1407,0
giammarco micolani-it-92,1407,0
lance vodicka-un-82,1407,0
robbye poole-un-84,1407,0
leon frost-au-84,1407,0
michael rubin-un-81,1406,0
manuel sanchez-me-91,1406,0
tomislav jotovski-no-90,1406,0
narciso reyes rygh-sp-80,1406,0
ante bilic-cr-89,1406,0
ali ghareeb-ku-86,1406,0
jeremiah fuller-un-83,1405,0
mohamed safwat-eg-90,1405,0
vitor manzini-br-90,1405,0
kristopher sotiriu-au-86,1405,0
filipe brandao-br-91,1405,0
shinta fujii-ja-88,1405,0
steven goh-au-88,1404,0
djordjs najdanov-se-89,1404,0
santos sanchez patino-sp-90,1404,0
bruno bolkmann-br-90,1404,0
seong yoon chung-so-76,1404,0
alvaro nazal-ch-92,1404,0
andrew lauret-br-86,1403,0
david thurner-ge-90,1403,0
matthias wolf-it-89,1403,0
marin draganja-cr-91,1403,0
riccardo maiga-sw-89,1403,0
warut korkiatthaworn-th-91,1403,0
nicolas gustavo kauer-ch-91,1403,0
joshua crowe-au-88,1403,0
vladzimir kruk-be-91,1403,0
mario tupy-au-87,1403,0
ty trombetta-un-90,1403,0
nicolas alejandro de gregorio-ar-91,1403,0
walter valarezo-ec-85,1403,0
almog mashiach-is-87,1402,0
isaac frost-au-89,1402,0
luca rovetta-it-86,1402,0
ashkan dabiri-ir-82,1402,0
yasser adel sayed-eg-71,1402,0
christopher lam-un-83,1402,0
el mehdi wasfy-mo-89,1402,0
bastian trinker-au-90,1402,0
luca roshardt-sw-90,1401,0
vaja uzakov-uz-88,1401,0
rifat biktyakov-uz-89,1401,0
ismael rodriguez ramo-sp-90,1400,0
artur romanowski-po-87,1400,0
hendrik coertzen-so-90,1400,0
petar djukic-se-85,1400,0
alessandro colella-it-92,1400,0
karim alayli-le-83,1400,0
jared easton-au-90,1400,0
roberto eduardo ramirez-ar-88,1399,0
jose nascimento-br-86,1399,0
andrei ciumac-mo-85,1399,0
claudio rizzo-it-84,1399,0
shendrit deari-no-89,1399,0
angel alonso campos-sp-84,1399,0
matias castro-ar-87,1399,0
david brewer-gr-85,1399,0
danjil braun-ka-89,1398,0
giacomo miccini-it-92,1398,0
giacomo pirozzi-it-86,1398,0
matteo galli-it-81,1398,0
juan carlos ceballos-ve-92,1397,0
joan marc grimal ferrer-sp-90,1397,0
raphael shiikuma pfister-br-89,1397,0
marko pazman-cr-86,1397,0
charles costa-br-89,1397,0
reda karakhi-mo-91,1397,0
mahmoud bahaa hamed-eg-86,1397,0
mario cuellar gonzalez-sp-86,1397,0
navdeep singh-in-86,1397,0
angel torres-ch-90,1397,0
alexey golovachev-ru-90,1397,0
stefano licata-ar-89,1396,0
mohammed mohazebnia-ir-82,1396,0
leandro savelli-ar-85,1396,0
gabriel dias-br-91,1396,0
maxim kanakov-ru-89,1396,0
marco sattanino-it-86,1396,0
stanislav bykov-ka-88,1396,0
andrea stucchi-it-91,1396,0
tigre hank-me-91,1395,0
javier herrera eguiluz-me-84,1394,0
marlon oliveira-br-89,1394,0
baris erguden-tu-86,1394,0
gustavo sterin-ar-86,1393,0
santiago maccio-ar-89,1393,0
rohan gide-in-87,1393,0
sunil kumar sipaeya-in-83,1393,0
rodrigo sanchez-pe-91,1392,0
christopher racz-un-88,1392,0
augusto laranja-br-92,1391,0
gerald melzer-au-90,1391,0
michael leong-so-86,1391,0
leandro ribeiro-br-90,1391,0
lorenzo giustino-it-91,1391,0
joao wiesinger-br-85,1391,0
bertram steinberger-au-86,1390,0
laurent bondaz-it-78,1390,0
aleksandar cucuz-sw-86,1390,0
gaston briano-ar-88,1390,0
john mcgahon-ir-82,1390,0
guilherme cunha-br-90,1390,0
denis bejtulahi-se-87,1389,0
ytai abougzir-un-83,1389,0
caio burjaili-br-87,1389,0
stanislav ichkov-ar-88,1389,0
devin britton-un-91,1389,0
gabriel wanderley-br-89,1388,0
matias saenz-ar-87,1388,0
sat galan-co-82,1388,0
ilie aurelian giurgiu-ro-87,1388,0
roberto rodriguez alonso-sp-86,1387,0
dimitrios loucareas-gr-87,1387,0
jan blecha-cz-89,1387,0
idan mark-is-87,1387,0
toni androic-cr-91,1387,0
remigio burzio-it-86,1387,0
vikram reddy b-in-90,1387,0
aleksander vasin-ru-86,1386,0
lucas santana-br-90,1386,0
korneel sanders-be-90,1386,0
ahmad rabeea muhammad-ku-87,1386,0
thales levy-br-89,1386,0
ben pritchard-gr-88,1385,0
jose roberto velasco-bo-89,1385,0
ye dunbar-ch-88,1384,0
milos sekulic-sw-89,1384,0
ivan zovko-cr-88,1384,0
tushar liberhan-in-86,1383,0
jorge varon-ve-91,1382,0
nikos serkedakis-gr-82,1382,0
matthieu vierin-it-91,1382,0
alexei grigorov-ru-90,1382,0
anil yuksel-tu-90,1382,0
vladimir ivanov-es-87,1382,0
francisco franco-co-88,1381,0
aditya madkekar-in-85,1381,0
amador romero torres-sp-86,1380,0
grittaboon prahmanee-th-91,1380,0
dario acosta-ur-87,1380,0
renato chavez-pe-89,1380,0
eduardo peralta tello-me-89,1380,0
andrei george daraban-ro-89,1380,0
tal eros-is-89,1380,0
sylvain anibie-iv-80,1379,0
petar trendafilov-bu-84,1378,0
george khrikadze-ge-88,1378,0
vlad stefan-ro-91,1377,0
francesco vilardo-it-89,1377,0
roman kislyanskiy-ru-87,1376,0
matus horecny-sl-87,1376,0
razlan rawi-ma-88,1376,0
ivan garcia castro-br-89,1375,0
kyle brassington-gr-87,1375,0
philip davydenko-ru-92,1375,0
mario dierckx-be-89,1375,0
tomer hodorov-is-89,1375,0
juan guillermo florez-co-90,1374,0
anton peskov-ru-91,1374,0
carlton fiorentino-un-88,1373,0
andrea alviano-it-86,1373,0
stefano rodighiero-it-86,1373,0
jeffrey das-un-85,1373,0
ronak manuja-in-91,1373,0
silvio dadic-cr-90,1372,0
goncalo falcao-po-88,1372,0
sergio galdos-pe-90,1369,0
koki matsunaga-ja-84,1367,0
marco bortolotti-it-91,1365,0
serkan akin dilek-tu-86,1365,0
anders lindstrom-sw-88,1365,0
francisco carbajal-pe-90,1365,0
clifford enosoregbe-ni-90,1364,0
marko danis-sl-91,1364,0
giorgio portaluri-it-90,1363,0
hyun soo lim-so-89,1363,0
marco antonio rojas-bo-90,1363,0
robert raguz-cr-90,1361,0
marc rath-au-90,1360,0
andrea aloisi-it-88,1360,0
vlademyros mavropoulos stoliarenko-gr-87,1359,0
stefano vukov-cr-87,1359,0
javier valenzuela gonzalez-sp-91,1359,0
adam jaya-ma-85,1359,0
ryusei makiguchi-bo-91,1359,0
harrison keyser-au-87,1358,0
ignacio lehyt-ch-91,1357,0
davide della tommasina-it-90,1355,0
stepan khotulev-ru-89,1355,0
alexandru daniel carpen-ro-86,1355,0
anton manegin-ru-90,1355,0
jose ricardo nunes-po-86,1354,0
sang woo noh-so-92,1354,0
erick reyes-bo-91,1354,0
enric guaita pais-sp-87,1353,0
victor nunez-ch-91,1353,0
abhijeet tiwari-in-90,1351,0
vittorio rubino-it-85,1348,0
issam al tawil-sy-89,1348,0
joao victor costa-br-89,1346,0
andrew fitzpatrick-gr-89,1346,0
pietro fanucci-it-88,1345,0
joseph guluzian-sw-81,1345,0
alin mihai constantin-ro-90,1344,0
adolfo gomez pinter-sp-86,1342,0
hayan maarouf-sy-85,1341,0
candy idoko-ni-85,1340,0
tarek el esawy-eg-90,1340,0
raul isaias rosas zarur-me-89,1340,0
jose daniel bendeck-co-90,1340,0
patricio konortoff-ar-84,1339,0
stephen hoh-au-91,1338,0
ko suzuki-ja-91,1336,0
i ta chen-ch-90,1335,0
leonel alberti-ar-86,1334,0
nikolai parkhomenko-ru-89,1333,0
mohamed moussa-eg-85,1327,0
igor rud-ru-88,1321,0
rafael rondino-br-91,1316,0
alexei filenkov-ru-81,1270,0
